-1.8128862693	-6.379593447	66.3043557749
-1.4352839207	-5.1892196826	69.1269268959
-0.960827691	-5.915763669	70.4383059586
-0.5087437806	-4.8266147907	74.4924969166
-0.6064761148	-5.2385685645	79.2037361045
-0.3968271296	-4.537990792	83.8139037521
-1.4544975423	-4.9332369398	87.2101293599
-1.3215228232	-4.8022295964	91.8229687669
-2.096365014	-2.9171030398	98.5837614031
-2.5327382104	-5.366671005	103.5530489116
-3.1579682609	-4.9447809807	108.3041086828
-2.8752739243	-4.0995274043	113.56263136
-3.6523365829	-4.0926478776	119.7541076106
-3.6321897404	-4.4941088641	125.4911247126
-3.7733470155	-3.9261975481	129.2383847821
-3.9142064882	-5.0042828244	132.3116541629
-3.9475801584	-5.2955547641	135.4567832701
-3.4490492505	-5.0243891376	140.0872969801
-3.286158054	-4.4724068004	144.219195268
-3.1518519132	-4.3858673835	147.891150989
-2.933069064	-3.5778466578	153.2836679771
-2.5668727319	-3.5713698557	158.3898388516
-3.4727407761	-3.9307315465	158.9164130435
-3.393414752	-3.5284788149	161.469698665
-2.866559436	-3.068138148	168.0615213091
-2.6129747544	-2.3145942198	173.7287048692
-2.4502873862	-2.5014355031	178.4147238481
-3.4995545908	-2.6569883422	179.7152309793
-3.8282039775	-2.3245528416	-177.8413844587
-3.4462635822	-1.9748541701	-173.9622078749
-2.6541032046	-1.3366122461	-167.4021583718
-2.5944708721	-1.0788148763	-163.6041727889
-2.2397701306	-0.9510528945	-158.6727971222
-1.8013723875	-0.7071186338	-152.833007452
-2.2914709776	-0.4511140099	-149.2271694117
-2.4671506744	-0.6028068798	-147.2340751941
-2.3769443388	-0.7455243189	-143.4641136906
-2.373765756	-0.859895182	-139.6731909069
-2.3466486227	-0.8179806582	-135.070499461
-2.0523752588	-1.338716719	-130.9435576119
-2.9642507781	-2.3953684357	-129.3926746805
-3.634488839	-2.5438615238	-129.9410812096
-4.1896282745	-1.4775348933	-129.9323024694
-4.7872072589	-3.0134665735	-130.1113839241
-4.9108748943	-2.4847042954	-129.0611781891
-2.554284652	-2.3981503613	-116.7416146518
0.3911727059	-2.1808054216	-106.4341324854
0.3083428736	-1.6698931444	-104.3151684624
0.4150998442	-2.125118399	-99.8156928929
1.0360327455	-2.5221061946	-92.3664454359
1.4277069931	-2.9537034956	-88.1241781223
2.3549636638	-2.672180984	-79.9976158665
0.4477370484	-3.5563607704	-78.8100449475
-0.1792104764	-2.5700946618	-79.8026195809
-1.351170791	-2.0691604962	-79.7548886528
-3.1038988623	-1.9391294917	-79.5820492509
-3.7669368735	-1.2580616563	-78.6496974173
-2.4486005901	-2.5853248317	-80.0758247649
-1.9127996027	-1.8945984482	-79.0636963923
-1.8176015458	-1.6560067277	-79.8485885139
-0.8557697312	-2.129030258	-79.1433498586
-0.8535846145	-2.332316403	-82.7791806129
-1.0871885242	-3.1083615228	-87.3043125591
-3.0051586764	-3.7776374813	-99.7716789961
-2.5601710116	-3.847454616	-106.1108670797
-1.6654412736	-3.9044066955	-108.1970079253
-0.9257844823	-3.9451139728	-108.837637901
0.6147768238	-3.9960737337	-109.0669111961
0.7565705022	-4.3329030596	-108.8927035274
0.8199799948	-4.3689096689	-108.6014474291
0.5095986617	-3.8875032566	-108.8276327557
0.9920805348	-4.3199393985	-108.5657704088
-0.2804001557	-3.2702078818	-109.0240013925
-0.1717101678	-3.0682764191	-106.4243162355
-0.8850431646	-2.8121498247	-105.5771605311
-1.4205415073	-3.1496495137	-105.6346528101
-2.0980508359	-2.9812990381	-105.7975203978
-2.1077514318	-2.8503711318	-105.6251884945
-2.1361711474	-2.9319256779	-106.4149007906
-1.4681955744	-2.8050165659	-105.9708519547
-1.3131517653	-2.5330317895	-105.492457912
-1.7631099852	-2.0753048402	-105.3992136357
-0.7661971552	-2.8647620311	-106.1660058761
-0.5409909244	-3.3583117666	-105.7585602129
-0.625264683	-2.6232415691	-105.7135253251
-0.0632088464	-3.1476711235	-105.9162059606
0.2432823994	-2.9815579847	-105.7472441479
-0.3676521483	-2.7609236122	-105.745788615
-0.6809598737	-2.8634135597	-105.8098320305
-0.5963678758	-3.2608105353	-105.5412234542
-0.478201067	-3.1062648047	-105.1927814063
-0.3307784976	-3.3519568844	-104.7340392159
-0.2002938904	-3.6431035512	-105.210211049
-0.6622043264	-4.5700368154	-106.8379792642
-2.4906834394	-3.1543092543	-111.311830419
-1.4851507821	-2.8541446698	-111.5716705313
-2.0375154934	-3.8699633825	-115.1321532197
-2.7597967195	-3.8056490949	-115.5267179691
-1.3874792732	-4.0364463714	-116.3510712703
-3.2173519662	-2.6691398912	-121.7258912601
-3.2185450881	-3.3039905742	-128.7123972549
-2.2594245842	-5.9905110598	-135.7252144907
-2.5755311348	-5.9173350713	-134.7518451821
-2.032432094	-4.660339931	-135.1208442697
-2.0172606916	-4.1401654958	-137.5948621051
-2.7861342006	-1.8217412875	-143.1390323378
-3.2571622408	-1.0042286413	-146.7824935055
-2.6634430106	-1.9357205917	-150.6501475683
-1.7192872431	-2.3550753002	-150.2183357587
-1.4083005258	-2.5321307723	-153.2809270212
-0.5277642617	-2.0383579299	-153.6330430836
-0.5379676403	-2.5129726347	-156.3319884351
-2.0873950402	-2.8961163859	-162.3109826308
-2.7669638898	-2.8922768371	-167.9431567396
-2.4956793134	-3.4913984104	-171.1148025754
-3.3379772562	-3.9212462237	-173.984300147
-3.4715951152	-4.1540447976	-179.9071859692
-4.1650046198	-3.7271620168	174.7326170417
-4.7698073777	-3.6472441175	172.6066315476
-4.70183189	-3.924567488	172.8190046721
-4.4299829446	-4.3810506115	172.6633897664
-4.5690794111	-4.5282087193	173.2429004066
-4.8866487312	-4.2780092077	169.0282291914
-4.9107080606	-4.81103772	167.3991335789
-5.2145037676	-4.6547601849	165.340124235
-5.3031564959	-5.0159147197	162.5286515448
-6.0949445511	-5.1519399206	156.2534167607
-6.4203529728	-5.6768782891	150.0648378058
-6.6736881132	-6.1722985852	144.5524889717
-5.7280692429	-6.0697587895	144.7601972211
-4.7587667893	-6.5013017201	145.1803418385
-4.2867392956	-6.5832150735	145.1273426025
-3.1832304428	-5.9884792219	145.1804872559
-2.8128289131	-6.4819495163	144.4681025467
-2.2538829234	-6.4226526954	144.8608669476
-2.5901302698	-6.1098977453	143.2474239366
-2.8407809813	-6.5109851608	141.9524613616
-4.4411406283	-5.4993471129	134.3240237579
-4.3947923189	-6.5744114174	133.6189464481
-4.7046283976	-6.1559215896	133.5610403523
-4.9618655446	-5.8254512277	131.6011944651
-5.8178215736	-6.5786409695	122.7471007456
-6.2916479042	-7.5723477593	113.2009124667
-6.7308227121	-8.0355920398	102.8910779051
-6.0923672097	-9.0142028761	92.5422379599
-4.9689756546	-8.7371850973	84.0549728093
-4.2183814288	-8.7042194745	76.9973623424
-2.7615054134	-8.3895545141	70.3588413643
-1.1542020892	-9.2955409951	66.3376116807
1.2686396543	-8.9284660998	63.5300780453
2.2971714513	-8.1945942753	62.7120280785
3.2016455894	-7.6408468289	63.9579064074
3.9012588213	-6.9527889324	64.0742256898
2.7504296299	-6.2030906878	63.9379382152
1.4065907776	-4.1051018034	62.1676401265
-2.5574066029	-4.6876190492	51.7793684366
-3.2188382852	-3.8868065353	42.2615549337
-2.5947694908	-4.1249537544	40.7357548874
-2.1788735655	-4.5461107245	39.9601040334
