0.8319746745	-9.0247274525	34.5766052435
0.892692587	-8.3394101873	38.9215365422
0.7621140583	-9.5182825299	42.6188757262
0.1710407247	-10.0285634095	45.1047915011
-0.3900505081	-9.5569382594	47.2995200353
-0.4262306372	-9.9148757071	49.2404009232
-0.2069740516	-9.9414645785	54.2754365514
-0.37797335	-10.7079537167	58.2520362167
-1.0668287656	-10.1045904513	61.5745466576
-1.0976690948	-10.5887875393	65.7632995352
-1.4546002742	-10.1447537286	68.7400185005
-2.0712398306	-10.4107629838	71.1274236558
-2.6477574424	-10.7231120428	73.4746632154
-2.8708830967	-10.5162797504	74.2145362953
-3.8442606835	-10.3160216075	75.561705082
-2.4648750453	-10.5071428245	86.1606317679
-2.7481087687	-10.1318057877	87.8032999296
-3.107386191	-9.5777264048	90.3337004788
-3.6979278915	-9.5620244453	92.7669385946
-3.5226385413	-9.2874652751	97.0245379387
-4.4557966036	-9.6579625215	99.7004669742
-3.7156569865	-9.1135176947	104.7359100531
-4.2930929103	-8.8880860601	104.2785152223
-4.6039032234	-8.8857425143	104.271901713
-4.410374888	-8.8011900825	107.3375354692
-3.7398141018	-8.8175580779	111.3801434548
-3.255133507	-8.4227061724	114.6161760177
-3.7556935293	-8.2072260726	118.5680326186
-3.336385558	-7.7160288466	122.7157386822
-4.0222881966	-7.0212440811	124.0074614149
-4.587113007	-7.3355757424	125.0878825392
-4.9752740571	-6.5269190232	126.8177904028
-5.4468894401	-6.4289038022	127.6838892635
-6.4332821559	-6.4650943019	127.0849775908
-6.4838889348	-6.5361646716	127.8182323694
-6.9671647836	-6.6570138828	129.0541568093
-6.6551945957	-6.6372483627	130.283668523
-7.0034710185	-6.1716591361	129.5025259991
-7.3283419454	-6.615401381	130.8914078656
-6.5464268995	-6.1064415093	135.258419601
-5.3626851843	-5.4374854219	140.397512025
-5.5618192843	-5.3412188081	141.4598814379
-5.7763249004	-5.2206150321	143.6459752274
-5.5672561701	-4.9297898693	147.7523596373
-5.5513728335	-4.6721766154	150.2303748853
-5.4350127548	-4.7538247961	150.1176655308
-4.7023990181	-4.724246887	152.4091080252
-4.8870263577	-4.0029834179	155.7820723884
-5.2587337767	-4.1837845906	156.4493402
-3.9096509237	-4.3920906889	161.371609779
-3.0526640636	-2.5299894479	167.9057491497
-4.1575224186	-2.4568815638	166.3681099696
-4.6588225921	-2.3014272201	168.1485814365
-4.282676106	-1.615523758	171.0782008279
-3.7110970362	-2.2454863075	175.0855776303
-3.3227379991	-1.6261177902	178.8557025845
-4.7558665441	-1.2012877919	177.7445193231
-5.0113401745	-1.8874386006	178.1976662323
-4.2789347856	-2.0355082792	-177.8682538724
-3.5537259061	-1.2920058742	-174.3240886564
-3.0641222667	-0.5360908655	-170.9345777572
-4.1010153407	-0.9299910188	-171.1394455439
-2.7265083952	-0.964725306	-164.4321812895
-2.6560562229	-0.82402704	-162.918985635
-1.9903189754	-1.1219455015	-159.2311529947
-2.6762397138	-1.3237874426	-158.6258430857
-1.8181308972	-1.0027873087	-153.3971770169
-2.2575499857	-1.2762211834	-153.7178257635
-1.2499245578	-1.4860516082	-148.6811832156
-1.0866149217	-1.130378428	-144.6016533697
-1.7068459478	-1.2593384041	-146.3647041897
-2.8977151854	-1.1604643463	-147.6568821316
-1.315068732	-1.1681791133	-143.4430462438
0.3868235058	-1.4718429086	-137.0858979475
0.5547905731	-1.4444182502	-135.8370656702
-0.5278761447	-1.1236174776	-136.0507366035
-1.1928066552	-0.8540886054	-135.6938405086
-1.2846750459	-0.6079827306	-135.8173898998
-1.3819998683	-1.242955877	-135.0492244925
-1.4926568077	-1.2065580166	-134.9457190619
-1.4265060499	-0.9759592271	-135.4500316735
-1.5489819657	-0.860181947	-136.241076324
-1.3945074595	0.9222012475	-134.6726213466
-1.4746068218	6.4521050627	-135.496486973
-1.4920777382	5.2975284449	-136.128711973
-1.359429901	3.058216229	-136.1225164402
-0.8680297415	1.4149664394	-129.868043809
