1514	1863	180.1999969482	-53.18
1539	1840	180.6999969482	-52.32
1564	1817	181.5	-52.92
1588	1796	182.1000061035	-52.18
1612	1775	182.8000030518	-50.95
1635	1755	183.5	-49.72
1659	1735	184.1999969482	-50.5
1682	1715	184.6999969482	-49.11
1706	1696	185.5	-44.74
1730	1677	186.1999969482	-39.6
1755	1660	186.5	-38.54
1781	1644	186.5	-36.35
1808	1629	186.8999938965	-32.25
1835	1616	187.3000030518	-29.77
1863	1605	187.6999969482	-29.88
1891	1593	188.1000061035	-27.59
1920	1582	188.5	-24.22
1950	1573	188.6000061035	-23.55
1980	1563	189	-18.63
2011	1557	189.6000061035	-12.09
2043	1554	189.5	-13.63
2076	1551	189.1999969482	-11.85
2108	1550	189.1999969482	-8.92
2139	1550	189.3000030518	-4.91
2170	1553	189.6000061035	-1.14
2200	1557	189.5	-2.26
2229	1563	189.6000061035	-1.8
2258	1568	189.6000061035	2.13
2286	1573	189.6000061035	5.68
2313	1580	189.6000061035	9.07
2339	1588	189.6000061035	8.86
2365	1597	189.6999969482	15.57
2390	1607	189.6000061035	17.08
2414	1619	189.6000061035	20.77
2438	1632	189.6999969482	21.37
2463	1647	189.6999969482	26.6
2486	1662	189.6999969482	26.28
2509	1679	189.6999969482	31.32
2531	1697	189.6000061035	35.4
2551	1717	189.6000061035	33.64
2572	1738	189.5	32.34
2594	1758	189.6000061035	36.56
2615	1778	189.5	42.91
2634	1799	189.5	44.16
2651	1822	189.5	43.95
2669	1845	189.5	44.31
2686	1868	189.5	44.18
2703	1891	189.3999938965	44.95
2720	1913	189.3999938965	45.05
2738	1936	189.3999938965	44.55
2756	1958	189.3999938965	43.76
2774	1979	189.3999938965	45.33
2789	1997	189.5	44.5
2800	2010	189.6000061035	43.87
2809	2020	189.6999969482	43.88
2815	2027	189.8000030518	50.13
